tipo_muerte,zona,subzona,distrito,circuito,codigo_subcircuito,subcircuito,provincia,codigo_provincia,canton,codigo_canton,coordenada_y,coordenada_x,area_hecho,lugar,tipo_lugar,fecha_infraccion,hora_infraccion,arma,tipo_arma,presunta_motivacion,presun_motiva_observada,probable_causa_motivada,edad,medida_edad,sexo,genero,etnia,estado_civil,nacionalidad,discapacidad,profesion_registro_civil,instruccion
ASESINATO,ZONA 4,MANABI,PORTOVIEJO,CRUCITA,13D01C10S01,CRUCITA 1,MANABI,13,PORTOVIEJO,1301,-0.86836,-80.51039,RURAL,COVACHA/CHOZA,PRIVADO,2025-01-18 00:00:00,13:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 3,COTOPAXI,LATACUNGA,MULALO,05D01C02S01,MULALO 1,COTOPAXI,05,LATACUNGA,0501,-0.61596,-78.59446,RURAL,VIA PUBLICA,PUBLICO,2025-01-18 00:00:00,00:45:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 3,TUNGURAHUA,AMBATO NORTE,SAN BARTOLOME DE PINLLO,18D01C08S01,SAN BARTOLOME DE PINLLO 1,TUNGURAHUA,18,AMBATO,1801,-1.2436,-78.6565,RURAL,VIA PUBLICA,PUBLICO,2025-01-18 00:00:00,15:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,23,A,MUJER,FEMENINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,ESTUDIANTE,BASICA
ASESINATO,ZONA 1,SUCUMBIOS,LAGO AGRIO,LAS PALMERAS,21D02C04S01,LAS PALMERAS 1,SUCUMBIOS,21,LAGO AGRIO,2101,0.09661,-76.8726,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,11:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 1,SUCUMBIOS,LAGO AGRIO,LAS PALMERAS,21D02C04S01,LAS PALMERAS 1,SUCUMBIOS,21,LAGO AGRIO,2101,0.09661,-76.8726,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,11:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FORTIN,09D08C02S02,FORTIN 2,GUAYAS,09,GUAYAQUIL,0901,-2.11182,-79.95575,URBANO,CASA/VILLA,PRIVADO,2025-01-19 00:00:00,18:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABI,ROCAFUERTE,DANZARIN,13D12C02S01,DANZARIN 1,MANABI,13,ROCAFUERTE,1312,-0.87552,-80.39707,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,19:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,PEDRO CARBO,LOMAS DE SARGENTILLO,09D14C05S01,LOMAS DE SARGENTILLO 1,GUAYAS,09,LOMAS DE SARGENTILLO,0924,-1.8681,-80.09507,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,20:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,59,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,JORNALERO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,PEDRO CARBO,LOMAS DE SARGENTILLO,09D14C05S01,LOMAS DE SARGENTILLO 1,GUAYAS,09,LOMAS DE SARGENTILLO,0924,-1.8681,-80.09507,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,20:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,63,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO
ASESINATO,ZONA 5,LOS RIOS,QUEVEDO,7 DE OCTUBRE,12D03C07S01,7 DE OCTUBRE 1,LOS RIOS,12,QUEVEDO,1205,-1.02159,-79.47211,URBANO,CASA/VILLA,PRIVADO,2025-01-18 00:00:00,22:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,SIN_DATO
HOMICIDIO,ZONA 9,D.M. QUITO,ELOY ALFARO - DMQ,SANTA ANITA,17D06C03S02,SANTA ANITA 2,PICHINCHA,17,QUITO,1701,-0.26082,-78.53869,URBANO,VIA PUBLICA,PUBLICO,2025-01-20 00:00:00,02:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S01,PASCUALES 1,GUAYAS,09,GUAYAQUIL,0901,-2.07866,-79.93008,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,21:54:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S06,MONTE SINAI 6,GUAYAS,09,GUAYAQUIL,0901,-2.1274,-80.00206,URBANO,HOSPITALES,PRIVADO,2025-01-19 00:00:00,04:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABI,PORTOVIEJO,NUEVO PORTOVIEJO,13D01C02S01,NUEVO PORTOVIEJO 1,MANABI,13,PORTOVIEJO,1301,-1.05943,-80.44426,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,20:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,38,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,MILAGRO,CHOBO,09D17C13S01,CHOBO 1,GUAYAS,09,MILAGRO,0910,-2.12793,-79.64986,RURAL,VIA PUBLICA,PUBLICO,2025-01-20 00:00:00,08:40:00,ARMA BLANCA,CUCHILLO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA BLANCA,17,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,DIVINO NINO,09D24C06S02,DIVINO NINO 2,GUAYAS,09,DURAN,0907,-2.16358,-79.82264,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,01:47:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,GUAYAS,09,GUAYAQUIL,0901,-2.19479,-80.10056,RURAL,TERRENO BALDIO,PUBLICO,2025-01-19 00:00:00,19:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,SIN_DATO,SIN_DATO,HOMBRE,MASCULINO,NO DETERMINADO,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,PEDRO CARBO,LOMAS DE SARGENTILLO,09D14C05S01,LOMAS DE SARGENTILLO 1,GUAYAS,09,LOMAS DE SARGENTILLO,0924,-1.88741,-80.06358,URBANO,VIA PUBLICA,PUBLICO,2025-01-20 00:00:00,01:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,47,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,PEDRO CARBO,LOMAS DE SARGENTILLO,09D14C05S01,LOMAS DE SARGENTILLO 1,GUAYAS,09,LOMAS DE SARGENTILLO,0924,-1.88741,-80.06358,URBANO,VIA PUBLICA,PUBLICO,2025-01-20 00:00:00,01:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,AGRICULTOR,SIN_DATO
ASESINATO,ZONA 6,CAÑAR,LA TRONCAL,TRONCAL CENTRO,03D03C02S01,TRONCAL CENTRO 1,CAÑAR,03,LA TRONCAL,0304,-2.34938,-79.31205,URBANO,MAR,PUBLICO,2025-01-16 00:00:00,18:00:00,ARMA BLANCA,CUCHILLO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA BLANCA,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
HOMICIDIO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,LA PRIMAVERA,21D04C01S01,LA PRIMAVERA 1,SUCUMBIOS,21,SHUSHUFINDI,2104,-0.17964,-76.64964,RURAL,RIO,PUBLICO,2025-01-19 00:00:00,10:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,CENTRO,09D24C02S03,CENTRO 3,GUAYAS,09,DURAN,0907,-2.1713,-79.85204,URBANO,BARES,PRIVADO,2025-01-19 00:00:00,22:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,CENTRO,09D24C02S03,CENTRO 3,GUAYAS,09,DURAN,0907,-2.1713,-79.85204,URBANO,BARES,PRIVADO,2025-01-19 00:00:00,22:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,40,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,CHOFER PROFESIONAL,SIN_DATO
HOMICIDIO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,LA PRIMAVERA,21D04C01S01,LA PRIMAVERA 1,SUCUMBIOS,21,SHUSHUFINDI,2104,-0.17964,-76.64964,RURAL,RIO,PUBLICO,2025-01-19 00:00:00,10:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MULATO/A,NO DETERMINADO,COLOMBIA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,CENTRO,09D24C02S03,CENTRO 3,GUAYAS,09,DURAN,0907,-2.1713,-79.85204,URBANO,BARES,PRIVADO,2025-01-19 00:00:00,22:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO
ASESINATO,ZONA 5,LOS RIOS,QUEVEDO,GALO PLAZA,12D03C05S01,GALO PLAZA 1,LOS RIOS,12,QUEVEDO,1205,-1.00472,-79.45881,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,SIN_DATO,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,ARBOLITO,09D24C07S02,ARBOLITO 2,GUAYAS,09,DURAN,0907,-2.15699,-79.8315,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,23:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,ARBOLITO,09D24C07S02,ARBOLITO 2,GUAYAS,09,DURAN,0907,-2.15699,-79.8315,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,23:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,ARBOLITO,09D24C07S02,ARBOLITO 2,GUAYAS,09,DURAN,0907,-2.15699,-79.8315,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,23:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,ARBOLITO,09D24C07S02,ARBOLITO 2,GUAYAS,09,DURAN,0907,-2.15699,-79.8315,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,23:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAISO LA FLOR,09D08C03S01,PARAISO LA FLOR 1,GUAYAS,09,GUAYAQUIL,0901,-2.10295,-79.95153,URBANO,VIA PUBLICA,PUBLICO,2025-01-19 00:00:00,14:15:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,38,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS NORTE,09D02C03S02,MALVINAS NORTE 2,GUAYAS,09,GUAYAQUIL,0901,-2.22606,-79.91142,URBANO,VIA PUBLICA,PUBLICO,2025-01-17 00:00:00,13:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S01,MONTE SINAI 1,GUAYAS,09,GUAYAQUIL,0901,-2.12404,-79.98448,URBANO,VIA PUBLICA,PUBLICO,2025-01-20 00:00:00,15:20:00,ARMA BLANCA,CORTO PUNZANTE,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA BLANCA,25,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABI,MANTA,MURCIELAGO,13D02C06S01,MURCIELAGO 1,MANABI,13,MANTA,1308,-0.94358,-80.7308,URBANO,VIA PUBLICA,PUBLICO,2025-01-20 00:00:00,09:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,50,A,HOMBRE,MASCULINO,MESTIZO/A,VIUDO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO
ASESINATO,ZONA 1,ESMERALDAS,ESMERALDAS,COLECTIVA,08D01C07S01,COLECTIVA 1,ESMERALDAS,08,ESMERALDAS,0801,0.97681,-79.65599,URBANO,VIA PUBLICA,PUBLICO,2025-01-20 00:00:00,10:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,15,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,ESMERALDAS,COLECTIVA,08D01C07S01,COLECTIVA 1,ESMERALDAS,08,ESMERALDAS,0801,0.97681,-79.65599,URBANO,VIA PUBLICA,PUBLICO,2025-01-20 00:00:00,10:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,BACH.TEC.COMER-ADMI.,SIN_DATO
ASESINATO,ZONA 6,CAÑAR,LA TRONCAL,TRONCAL OESTE,03D03C03S03,TRONCAL OESTE 3,CAÑAR,03,LA TRONCAL,0304,-2.48043,-79.41958,RURAL,VIA PUBLICA,PUBLICO,2025-01-20 00:00:00,17:20:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MULATO/A,SOLTERO,ECUADOR,NINGUNA,JORNALERO,SIN_DATO
ASESINATO,ZONA 4,MANABI,MANTA,LA PRADERA,13D02C02S01,LA PRADERA 1,MANABI,13,MANTA,1308,-0.96994,-80.7026,URBANO,PATIOS DE COMIDAS,PRIVADO,2025-01-20 00:00:00,12:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 4,MANABI,PORTOVIEJO,NUEVO PORTOVIEJO,13D01C02S02,NUEVO PORTOVIEJO 2,MANABI,13,PORTOVIEJO,1301,-1.06512,-80.41006,URBANO,VIA PUBLICA,PUBLICO,2025-01-20 00:00:00,07:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 7,EL ORO,PASAJE,BARBONES,07D01C05S01,BARBONES 1,EL ORO,07,EL GUABO,0706,-3.15747,-79.87512,RURAL,FINCA,PRIVADO,2025-01-20 00:00:00,16:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 3,CHIMBORAZO,ALAUSI,HUIGRA,06D02C01S01,HUIGRA 1,CHIMBORAZO,06,ALAUSI,0602,-2.20726,-78.86375,RURAL,CASA/VILLA,PRIVADO,2025-01-20 00:00:00,14:15:00,ARMA BLANCA,CUCHILLO,DELINCUENCIA COMUN,ROBO A DOMICILIOS,HERIDA POR ARMA BLANCA,75,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,AUDITIVA,AGRICULTOR,SIN_DATO
ASESINATO,ZONA 2,NAPO,TENA,YURALPA,15D01C08S01,YURALPA 1,NAPO,15,TENA,1501,-0.89998,-77.15302,RURAL,FINCA,PRIVADO,2025-01-19 00:00:00,16:15:00,ARMA DE FUEGO,ESCOPETA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 2,NAPO,TENA,YURALPA,15D01C08S01,YURALPA 1,NAPO,15,TENA,1501,-0.89998,-77.15302,RURAL,FINCA,PRIVADO,2025-01-19 00:00:00,16:15:00,ARMA DE FUEGO,ESCOPETA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,OTROS,NINGUNA,SIN_DATO,SIN_DATO
HOMICIDIO,ZONA 9,D.M. QUITO,MANUELA SAENZ,PANECILLO,17D04C04S05,PANECILLO 5,PICHINCHA,17,QUITO,1701,-0.22778,-78.522,URBANO,VIA PUBLICA,PUBLICO,2025-01-20 00:00:00,23:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,38,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,EMPLEADO,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S02,PORTETE 2,GUAYAS,09,GUAYAQUIL,0901,-2.20582,-79.93096,URBANO,VIA PUBLICA,PUBLICO,2025-01-20 00:00:00,02:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAISO LA FLOR,09D08C03S04,PARAISO LA FLOR 4,GUAYAS,09,GUAYAQUIL,0901,-2.10437,-79.96508,URBANO,VIA PUBLICA,PUBLICO,2025-01-20 00:00:00,23:50:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,09,GUAYAQUIL,0901,-2.28201,-79.87432,URBANO,CASA/VILLA,PRIVADO,2025-01-20 00:00:00,01:20:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,09,GUAYAQUIL,0901,-2.28201,-79.87432,URBANO,CASA/VILLA,PRIVADO,2025-01-20 00:00:00,01:20:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,21,A,MUJER,FEMENINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,09,GUAYAQUIL,0901,-2.28201,-79.87432,URBANO,CASA/VILLA,PRIVADO,2025-01-20 00:00:00,01:20:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA BLANCA,30,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,ESMERALDAS,SANTA VAINAS,08D01C14S01,SANTA VAINAS 1,ESMERALDAS,08,ESMERALDAS,0801,0.97194,-79.65997,URBANO,VIA PUBLICA,PUBLICO,2025-01-21 00:00:00,08:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,48,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,CHOFER PROFESIONAL,SIN_DATO
